chr	start	end
chr6	112388172	112388235
chr6	114181061	114181220
chr6	114181261	114181335
chr6	114181481	114181604
chr6	114181688	114181729
chr6	116574474	116574529
chr6	116782584	116782592
chr6	116783462	116783470
chr6	116874957	116875215
chr6	116875256	116875457
chr6	117591712	117591745
chr6	117591773	117591826
chr6	117593533	117593544
chr6	117803896	117804017
chr6	117869070	117869168
chr6	117869239	117869365
chr6	117869408	117869619
chr6	117996928	117997003
chr6	118228890	118228967
chr6	119281934	119282028
chr6	119670265	119670281
chr6	121491551	121491657
chr6	122792958	122792960
chr6	123022633	123022645
chr6	123102387	123102413
chr6	123104822	123104825
chr6	123851651	123851670
chr6	124443023	124443086
chr6	125283734	125284277
chr6	125284314	125284444
chr6	125573168	125573182
chr6	125623043	125623083
chr6	127836919	127836920
chr6	127837385	127837517
chr6	127837766	127837782
chr6	128321408	128321475
chr6	128322341	128322352
chr6	128324342	128324377
chr6	128327171	128327200
chr6	128329191	128329232
chr6	129475650	129475653
chr6	129764208	129764213
chr6	131191468	131191521
chr6	131197826	131197906
chr6	131456904	131456922
chr6	131603593	131603744
chr6	131908013	131908082
chr6	132030005	132030020
chr6	132039819	132039835
chr6	132068072	132068089
chr6	132129245	132129409
chr6	134498981	134499010
chr6	135516098	135516219
chr6	135524854	135524950
chr6	136359137	136359190
chr6	136359420	136359666
chr6	137113428	137113474
chr6	137243598	137243608
chr6	137365778	137365781
chr6	137536404	137536514
chr6	137540380	137540388
chr6	139456534	139456633
chr6	139456731	139456804
chr6	143655215	143655232
chr6	143656188	143656284
chr6	143766065	143766106
chr6	143999219	143999274
chr6	144665318	144665440
chr6	146056334	146056586
chr6	148664300	148664315
chr6	148829919	148830013
chr6	148835544	148835544
chr6	149842196	149842197
chr6	149887551	149887554
chr6	150004159	150004195
chr6	150018228	150018322
chr6	150052749	150052750
chr6	150163737	150163812
chr6	150268522	150268536
chr6	150341266	150341375
chr6	151186990	151187104
chr6	151662840	151662921
chr6	151757555	151757567
chr6	152605319	152605319
chr6	154412633	154412643
chr6	154414622	154414628
chr6	154762427	154762513
chr6	155063090	155063152
chr6	155489979	155490038
chr6	155538124	155538224
chr6	155571672	155571758
chr6	157099760	157099761
chr6	157100155	157100247
chr6	157496002	157496139
chr6	158244467	158244478
chr6	158317891	158317989
chr6	158438175	158438182
chr6	159291223	159291324
chr6	159404728	159404824
chr6	159463295	159463322
chr6	159590629	159590737
chr6	159654862	159654897
chr6	160114177	160114199
chr6	160169425	160169464
chr6	160169548	160169694
chr6	160221340	160221415
chr6	160390336	160390427
chr6	160560685	160560701
chr6	160769455	160769464
chr6	161132242	161132272
chr6	161523810	161523811
chr6	161586614	161586673
chr6	161966385	161966469
chr6	162683793	162683797
chr6	163836226	163836226
chr6	163985798	163985805
chr6	163990389	163990503
chr6	163990533	163990545
chr6	166075453	166075471
chr6	166721120	166721200
chr6	166721235	166721333
chr6	166721432	166721588
chr6	166780457	166780458
chr6	167184351	167184396
chr6	167412975	167413002
chr6	167587241	167587281
chr6	167590510	167590517
chr6	167592009	167592019
chr6	167594126	167594202
chr6	167794784	167794824
chr6	168227813	168227917
chr6	168314083	168314103
chr6	168355138	168355173
chr6	168366716	168366850
chr6	168366900	168366956
chr6	168377170	168377194
chr6	168467369	168467393
chr6	168476488	168476493
chr6	168695313	168695384
chr6	168720068	168720278
chr6	168842051	168842134
chr6	170067153	170067153
chr6	170123941	170123984
chr6	170176430	170176507
chr6	170893484	170893487
chr7	193221	193238
chr7	330766	330787
chr7	540708	540710
chr7	731177	731247
chr7	766553	766669
chr7	766742	766923
chr7	888055	888204
chr7	889157	889240
chr7	889562	889670
chr7	916417	916437
chr7	923889	924031
chr7	959605	959617
chr7	960421	960520
chr7	966692	966725
chr7	966812	966852
chr7	975011	975012
chr7	994032	994141
chr7	994929	995042
chr7	1040106	1040145
chr7	1067894	1068005
chr7	1272669	1272687
chr7	1275873	1275938
chr7	1275962	1276072
chr7	1276182	1276241
chr7	1276323	1276444
chr7	1276495	1276510
chr7	1276572	1276613
chr7	1478419	1478437
chr7	1519177	1519268
chr7	1532650	1532742
chr7	1608760	1608884
chr7	2260519	2260657
chr7	2309194	2309208
chr7	2353963	2354056
chr7	2394934	2395018
chr7	2559479	2559607
chr7	2598851	2598851
chr7	2646914	2646965
chr7	2686487	2686636
chr7	2699574	2699686
chr7	2802226	2802433
chr7	2802457	2802462
chr7	2853946	2854023
chr7	2854511	2854578
chr7	2883573	2883727
chr7	3341406	3341466
chr7	4305050	4305051
chr7	4721940	4722009
chr7	4722184	4722221
chr7	4722285	4722447
chr7	4829845	4829968
chr7	4843228	4843273
chr7	4917776	4917808
chr7	5254025	5254039
chr7	5330755	5330868
chr7	5336598	5336700
chr7	5338749	5338756
chr7	5352176	5352195
chr7	5352228	5352248
chr7	5352488	5352500
chr7	5413944	5414080
chr7	5428379	5428388
chr7	5428600	5428663
chr7	5529587	5529831
chr7	5568650	5568679
chr7	5938431	5938462
chr7	5938509	5938531
chr7	5951492	5951553
chr7	5966165	5966167
chr7	5967866	5967907
chr7	5972413	5972506
chr7	5974651	5974779
chr7	5977417	5977434
chr7	5983102	5983103
chr7	5984695	5984809
chr7	5987851	5988035
chr7	5995636	5995743
chr7	6004133	6004201
chr7	6005268	6005274
chr7	6013030	6013112
chr7	6017285	6017388
chr7	6018227	6018234
chr7	6022599	6022622
chr7	6036957	6037007
chr7	6071007	6071186
chr7	6072470	6072567
chr7	6075075	6075349
chr7	6075466	6075633
chr7	6075684	6076017
chr7	6175576	6175582
chr7	6196692	6196730
chr7	6523675	6523688
chr7	6566356	6566390
chr7	6590983	6590983
chr7	6647168	6647245
chr7	6647820	6647841
chr7	6660850	6660990
chr7	6661032	6661080
chr7	6661469	6661597
chr7	6661815	6661917
chr7	6662185	6662196
chr7	6803653	6803732
chr7	6806397	6806508
chr7	6811163	6811322
chr7	6812981	6813102
chr7	6815988	6816177
chr7	6819241	6819355
chr7	6820959	6821107
chr7	6825589	6825687
chr7	6826607	6826624
chr7	6829262	6829390
chr7	6838000	6838007
chr7	6841016	6841154
chr7	6845635	6845668
chr7	6852607	6852668
chr7	6859442	6859452
chr7	6865709	6865750
chr7	8008982	8009096
chr7	8009209	8009411
chr7	8181599	8181684
chr7	11142222	11142224
chr7	11150977	11151094
chr7	11209043	11209117
chr7	11466293	11466298
chr7	14216396	14216419
chr7	14737720	14737777
chr7	16503941	16504012
chr7	16597059	16597066
chr7	16676016	16676022
chr7	19156929	19156965
chr7	19184451	19184476
chr7	19763903	19763976
chr7	20824853	20824920
chr7	21907617	21907625
chr7	22349672	22349709
chr7	22354989	22355095
chr7	22357606	22357656
chr7	22396449	22396625
chr7	22396652	22396679
chr7	22766916	22766933
chr7	22769314	22769411
chr7	22986571	22986585
chr7	22986614	22986824
chr7	23157466	23157583
chr7	23165461	23165487
chr7	23227652	23227768
chr7	23236792	23236866
chr7	23509555	23509571
chr7	23561970	23562051
chr7	23750017	23750024
chr7	24663697	24663761
chr7	24873930	24873976
chr7	26396644	26396747
chr7	26404117	26404122
chr7	26933458	26933535
chr7	27169946	27169964
chr7	27170092	27170141
chr7	27213169	27213215
chr7	27239352	27239433
chr7	27868419	27868433
chr7	28220082	28220196
chr7	30059829	30059920
chr7	30118421	30118436
chr7	30157613	30157665
chr7	30174841	30174914
chr7	30325189	30325269
chr7	30325314	30325377
chr7	30475614	30475697
chr7	30486733	30486743
chr7	30634735	30634745
chr7	30726094	30726121
chr7	30791717	30791729
chr7	30795484	30795490
chr7	30963428	30963579
chr7	32110036	32110045
chr7	32529783	32529823
chr7	33019116	33019195
chr7	33069241	33069326
chr7	33102180	33102180
chr7	34888935	34889034
chr7	34994920	34994922
chr7	35077430	35077435
chr7	36467916	36467969
chr7	38313188	38313253
chr7	38356689	38356937
chr7	38357048	38357093
chr7	38468656	38468871
chr7	38468958	38469050
chr7	38469087	38469160
chr7	39990498	39990652
chr7	39990916	39990930
chr7	40228094	40228111
chr7	42976763	42976769
chr7	43622843	43622860
chr7	43927389	43927415
chr7	43946161	43946174
chr7	43966140	43966144
chr7	44043489	44043511
chr7	44112736	44112767
chr7	44113000	44113022
chr7	44161662	44161679
chr7	44265362	44265490
chr7	44364956	44364978
chr7	44695917	44695961
chr7	44887568	44887570
chr7	45039933	45039962
chr7	45123019	45123089
chr7	45123124	45123148
chr7	45123797	45123857
chr7	45125612	45125620
chr7	45128427	45128432
chr7	45148848	45148874
chr7	45614236	45614263
chr7	45703888	45703976
chr7	45960385	45960490
chr7	45960737	45960739
chr7	47481601	47481653
chr7	47520701	47520739
chr7	47568634	47568745
chr7	47955141	47955157
chr7	48143379	48143438
chr7	50778572	50778618
chr7	51150755	51150925
chr7	51240153	51240227
chr7	51384290	51384330
chr7	55236295	55236302
chr7	55240576	55240650
chr7	55605194	55605251
chr7	55606306	55606360
chr7	55620346	55620408
chr7	55910635	55910642
chr7	56032303	56032394
chr7	56082722	56082728
chr7	63674481	63674486
chr7	64292590	64292611
chr7	65338359	65338534
chr7	65419370	65419377
chr7	65556993	65557073
chr7	66094052	66094057
chr7	66221046	66221064
chr7	66236870	66236881
chr7	66563690	66563692
chr7	69583118	69583219
chr7	70231334	70231341
chr7	70255988	70255990
chr7	71177003	71177131
chr7	72395702	72395831
chr7	72395960	72396120
chr7	72396801	72396880
chr7	72412447	72412450
chr7	72412705	72412708
chr7	72418915	72418973
chr7	72430552	72430783
chr7	72431881	72431976
chr7	72436290	72436339
chr7	72436409	72436679
chr7	72848338	72848414
chr7	72984808	72984814
chr7	72992620	72992648
chr7	72992861	72992879
chr7	73082326	73082426
chr7	73133932	73133976
chr7	73150889	73151005
chr7	73471712	73471798
chr7	73498321	73498375
chr7	73507538	73507555
chr7	73663508	73663550
chr7	74009341	74009378
chr7	74015576	74015591
chr7	74148265	74148281
chr7	74149803	74149874
chr7	74150842	74150976
chr7	74152387	74152436
chr7	74159241	74159245
chr7	74163420	74163427
chr7	74203015	74203048
chr7	74225430	74225440
chr7	74225463	74225486
chr7	74237264	74237335
chr7	74239506	74239581
chr7	74247803	74247909
chr7	74434207	74434317
chr7	74466818	74466868
chr7	74489383	74489432
chr7	74536692	74536811
chr7	74539025	74539042
chr7	74539308	74539317
chr7	74542170	74542173
chr7	74548943	74549020
chr7	74550811	74550834
chr7	74550857	74550867
chr7	74552639	74552657
chr7	74807605	74807670
chr7	74807770	74807864
chr7	74810284	74810366
chr7	74867229	74867341
chr7	75034325	75034329
chr7	75048079	75048091
chr7	75050986	75051004
chr7	75051115	75051192
chr7	75051293	75051366
chr7	75051397	75051426
chr7	75052085	75052155
chr7	75052198	75052302
chr7	75055732	75055732
chr7	75070860	75070925
chr7	75071419	75071458
chr7	75071525	75071601
chr7	75071673	75071821
chr7	75071851	75071966
chr7	75071992	75072001
chr7	75124676	75124694
chr7	75240984	75241091
chr7	75510683	75510797
chr7	75609938	75609982
chr7	75625702	75625749
chr7	75677407	75677417
chr7	75896751	75896753
chr7	75910759	75910838
chr7	75911004	75911046
chr7	75912048	75912062
chr7	76062787	76062796
chr7	76063355	76063472
chr7	76144362	76144418
chr7	76240814	76240817
chr7	76957841	76957848
chr7	77006603	77006667
chr7	77045591	77045638
chr7	77166897	77166922
chr7	77227159	77227218
chr7	77648719	77648726
chr7	77648966	77649066
chr7	79842106	79842185
chr7	80456741	80456760
chr7	80535145	80535232
chr7	81340821	81340835
chr7	81381374	81381422
chr7	81630975	81631031
chr7	82072717	82072812
chr7	82531967	82531978
chr7	86274089	86274188
chr7	86394411	86394432
chr7	86688727	86688762
chr7	86811333	86811413
chr7	86811459	86811471
chr7	86827134	86827197
chr7	87323325	87323349
chr7	89933247	89933267
chr7	89934008	89934028
chr7	90007398	90007425
chr7	90225942	90226032
chr7	90233532	90233563
chr7	91670011	91670013
chr7	91700219	91700230
chr7	91706297	91706321
chr7	92163683	92163688
chr7	92848813	92848850
chr7	92855196	92855264
chr7	93605275	93605412
chr7	93623125	93623257
chr7	94040368	94040379
chr7	94139359	94139385
chr7	94268653	94268757
chr7	94273925	94273979
chr7	94989285	94989302
chr7	95818893	95818900
chr7	96635719	96635725
chr7	97841616	97841617
chr7	97862732	97862732
chr7	97870162	97870263
chr7	97870573	97870583
chr7	98246817	98246950
chr7	98543553	98543573
chr7	98591161	98591176
chr7	98741349	98741359
chr7	99015247	99015269
chr7	99075897	99075979
chr7	99082831	99082872
chr7	99091176	99091196
chr7	99161688	99161711
chr7	99168883	99168945
chr7	99245878	99245881
chr7	99258077	99258093
chr7	99274132	99274199
chr7	99436300	99436331
chr7	99668716	99668754
chr7	99700298	99700303
chr7	99710972	99711028
chr7	99869461	99869581
chr7	99909423	99909513
chr7	99912162	99912194
chr7	99997537	99997556
chr7	100033764	100033765
chr7	100033833	100033872
chr7	100061690	100061695
chr7	100137141	100137190
chr7	100154217	100154249
chr7	100318604	100318616
chr7	100383619	100383763
chr7	100416142	100416266
chr7	100462909	100463001
chr7	100547257	100547318
chr7	100549474	100549488
chr7	100549518	100549685
chr7	100549708	100549833
chr7	100549882	100549958
chr7	100550010	100550243
chr7	100550280	100550462
chr7	100551235	100551270
chr7	100551332	100551648
chr7	100551753	100551874
chr7	100551903	100551978
chr7	100552000	100552173
chr7	100552290	100552452
chr7	100552563	100552762
chr7	100552881	100552979
chr7	100553033	100553065
chr7	100607746	100607821
chr7	100608307	100608372
chr7	100608729	100608876
chr7	100609539	100609653
chr7	100609805	100609880
chr7	100610274	100610315
chr7	100636666	100636666
chr7	100636918	100636958
chr7	100637092	100637120
chr7	100638330	100638390
chr7	100638413	100638434
chr7	100639652	100639673
chr7	100640066	100640284
chr7	100640622	100640664
chr7	100640784	100640867
chr7	100640991	100641050
chr7	100641075	100641095
chr7	100641196	100641240
chr7	100641381	100641492
chr7	100641716	100641748
chr7	100641872	100641947
chr7	100641975	100642045
chr7	100642296	100642371
chr7	100642436	100642528
chr7	100642820	100642915
chr7	100642950	100643105
chr7	100643989	100644002
chr7	100644103	100644123
chr7	100644760	100644786
chr7	100806307	100806307
chr7	100961405	100961473
chr7	101196607	101196657
chr7	101556614	101556718
chr7	101891757	101891757
chr7	101961861	101961909
chr7	101989010	101989012
chr7	101991213	101991229
chr7	101992509	101992567
chr7	101993680	101993831
chr7	101995188	101995340
chr7	101995371	101995407
chr7	101996346	101996500
chr7	102021008	102021017
chr7	102065597	102065606
chr7	102119255	102119260
chr7	102129567	102129685
chr7	102131471	102131570
chr7	102136587	102136651
chr7	102141195	102141240
chr7	102141558	102141674
chr7	102143610	102143691
chr7	102150046	102150107
chr7	102150705	102150739
chr7	102152372	102152428
chr7	102158093	102158157
chr7	102193703	102193825
chr7	102194766	102194793
chr7	102194823	102194985
chr7	102197611	102197669
chr7	102198942	102198999
chr7	102201047	102201196
chr7	102201264	102201440
chr7	102201578	102201622
chr7	102208476	102208584
chr7	102208613	102208626
chr7	102210282	102210311
chr7	102228082	102228217
chr7	102232745	102232865
chr7	102257090	102257136
chr7	102296695	102296709
chr7	102309390	102309415
chr7	102695535	102695625
chr7	102696099	102696194
chr7	102715143	102715217
chr7	102724477	102724509
chr7	102727364	102727366
chr7	102938031	102938121
chr7	102938149	102938279
chr7	102953349	102953371
chr7	102953572	102953593
chr7	102967795	102967825
chr7	103014793	103014828
chr7	103132400	103132405
chr7	104485829	104485905
chr7	104681466	104681470
chr7	104766229	104766321
chr7	105029716	105029817
chr7	105122866	105122883
chr7	105254112	105254228
chr7	105289910	105290007
chr7	105752670	105752723
chr7	105752925	105752975
chr7	106300801	106300837
chr7	106300994	106301094
chr7	106685353	106685362
chr7	107392990	107393062
chr7	107642572	107642829
chr7	108142943	108142943
chr7	110603028	110603145
chr7	111424153	111424160
chr7	111480819	111480926
chr7	114178381	114178438
chr7	114654463	114654587
chr7	115750792	115750962
chr7	116139836	116139838
chr7	116165245	116165306
chr7	116165395	116165422
chr7	117513479	117513513
chr7	117868011	117868045
chr7	120596290	120596296
chr7	121722861	121722945
chr7	122054122	122054130
chr7	122120906	122120914
chr7	123186756	123186871
chr7	123197592	123197710
chr7	123332917	123332921
chr7	123600030	123600061
chr7	123672526	123672599
chr7	123672643	123672645
chr7	126341811	126341881
chr7	127228553	127228581
chr7	127250906	127251093
chr7	127255155	127255213
chr7	127255416	127255422
chr7	127255970	127255982
chr7	127981172	127981273
chr7	127991748	127991854
chr7	127992095	127992108
chr7	127992131	127992199
chr7	127992287	127992302
chr7	128354081	128354186
chr7	128364823	128364923
chr7	128431548	128431605
chr7	128461853	128461971
chr7	128490438	128490525
chr7	128828993	128829010
chr7	128829113	128829225
chr7	129384021	129384069
chr7	129690283	129690328
chr7	130061752	130061848
chr7	130370124	130370127
chr7	130418507	130418546
chr7	130418601	130418860
chr7	131241111	131241118
chr7	133261266	133261299
chr7	133261348	133261550
chr7	133943009	133943095
chr7	134576416	134576424
chr7	134618640	134618674
chr7	135263671	135263674
chr7	135413609	135413731
chr7	137531234	137531297
chr7	137531366	137531486
chr7	137531557	137531608
chr7	138281307	138281313
chr7	138281849	138281994
chr7	138344755	138344776
chr7	138363197	138363270
chr7	138406803	138406811
chr7	138437595	138437603
chr7	138453943	138453981
chr7	138482697	138482781
chr7	138555903	138555906
chr7	138665829	138665899
chr7	138763850	138764022
chr7	138831730	138831801
chr7	138831871	138831882
chr7	138916308	138916337
chr7	138916393	138916511
chr7	138916622	138916674
chr7	139059147	139059217
chr7	139167908	139168053
chr7	139168108	139168190
chr7	139208772	139208839
chr7	139260053	139260073
chr7	139268853	139268865
